Title,Channel,Length,Likes,Dislikes,Views,Comments,Uploaded,Depth,LikeRatio,index,Run,Minutes
Best of Creed - The Office US,The Office,12:13,204269,2244,15040220,11919,2017-07-29T16:00:02Z,0,0.9891338559800109,7,95,12.217
Secret Geniuses - The Office US,The Office,10:04,123451,2054,9681431,5047,2018-10-27T15:58:32Z,1,0.983634118162623,20,95,10.067
Michael Scott CROSSES THE LINE - The Office US,The Office,14:03,52277,789,3734741,2641,2019-11-16T20:00:03Z,2,0.9851317227603362,24,95,14.05
Eight Times Dwight Got Revenge on Jim - The Office (Mashup),The Office,11:26,103419,1729,6941533,3931,2019-10-10T13:00:08Z,3,0.9835565108228402,36,95,11.433
Health And Safety - The Office US,The Office,14:49,81044,987,4657104,2926,2020-03-05T18:00:05Z,4,0.9879679633309358,51,95,14.817
Jim & Dwight's Party Planning - The Office US,The Office,08:19,131811,1894,10643439,4449,2018-04-07T16:00:04Z,5,0.9858344863692458,63,95,8.317
Best of The Party Planning Committee - The Office US,The Office,10:10,28830,442,2263176,1391,2018-08-25T16:00:06Z,6,0.984900245968844,69,95,10.167
The Art of Betrayal - The Office US,The Office,10:07,48573,759,3864018,1969,2018-11-10T17:00:05Z,7,0.9846144490391632,79,95,10.117
Jim & Dwight: The Best of FRENEMIES - The Office US,The Office,10:07,135564,1178,6760834,3204,2019-04-12T13:39:33Z,8,0.9913852364306505,90,95,10.117
Best of the Conference Room (PART 1) - The Office US,The Office,15:08,63850,1049,5172782,2300,2020-04-25T17:00:06Z,9,0.9838364227491949,101,95,15.133
"The B. Word | Live with Cathie Wood, Jack Dorsey, & Elon Musk",Ark Invest,0:00,2816,13,18956,0,2021-07-21T19:09:11Z,10,0.9954047366560622,113,95,0.0
The Best Of Ron Swanson (Parks and Recreation),witchorking,32:15,260139,7283,29655623,13076,2017-02-22T21:06:12Z,0,0.9727658906148335,2,96,32.25
Season 6 BLOOPERS | The Office US | Comedy Bites,Comedy Bites,10:02,87425,1155,7591449,1821,2020-01-30T19:00:01Z,0,0.9869609392639422,10,97,10.033
Dwight Betrays Michael - The Office,The Office,08:39,108480,1256,5787976,4422,2020-01-04T14:00:07Z,0,0.9885543486185026,8,98,8.65
The Best of Jim Lying to Dwight - The Office,The Office,13:37,140406,2492,11530480,2563,2020-01-16T14:00:05Z,1,0.9825609875575585,12,98,13.617
Michael Scott's Love of Food - The Office US,The Office,10:05,70204,1097,4835134,2604,2019-08-17T16:00:01Z,2,0.9846145215354624,28,98,10.083
The Office | Every Cold Open (Season 5 Part 2),Peacock,16:54,21437,380,1873852,572,2021-04-14T13:00:06Z,3,0.9825823898794518,39,98,16.9
Fire Drill - The Office US,The Office,04:57,481842,5490,25675498,20926,2017-08-14T16:00:04Z,0,0.9887345793011746,1,99,4.95
The Office | Every Cold Open (Season 6 Part 1),Peacock,17:16,9644,191,961000,214,2021-04-29T13:00:03Z,1,0.9805795627859685,21,99,17.267
The Best Of Ron Swanson (Parks and Recreation),witchorking,32:15,260139,7283,29655623,13076,2017-02-22T21:06:12Z,0,0.9727658906148335,2,100,32.25
